uid,name,pos,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988,1987,1986,1985,1984,1983,1982,1981,1980,1979,1978,1977,1976,1975,1974,1973,1972,1971,1970
WuerDa00,Danny Wuerffel,QB,,,,,,,,,,,,,,,,,,,,,34.4,,-0.2,10.5,43.8,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
MakoJo00,Joel Makovicka,RB,,,,,,,,,,,,,,,,,,,,,39,23.4,3.6,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KirbTe00,Terry Kirby,RB,,,,,,,,,,,,,,,,,,,,,39.1,19.6,8.5,179.1,70.3,131.2,152.8,181.4,55.7,194.9,,,,,,,,,,,,,,,,,,,,,,,
JackWi00,Willie Jackson,WR,,,,,,,,,,,,,,,,,,,,,42.2,177.1,104.8,66.4,20,44.5,87.3,113.4,,,,,,,,,,,,,,,,,,,,,,,,,
DawsJa00,JaJuan Dawson,WR,,,,,,,,,,,,,,,,,,,,,39.1,45.1,20.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ScotDa00,Darnay Scott,WR,,,,,,,,,,,,,,,,,,,,,40.2,122.4,,178.2,150.2,137.3,142.7,139.2,152.3,,,,,,,,,,,,,,,,,,,,,,,,
CrowGe00,Germane Crowell,WR,,,,,,,,,,,,,,,,,,,,,37.1,52.5,79.2,220.1,78.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FletTe00,Terrell Fletcher,RB,,,,,,,,,,,,,,,,,,,,,30,38.6,117.9,71.1,121,58.8,118.3,22.1,,,,,,,,,,,,,,,,,,,,,,,,,
HayeDo00,Donald Hayes,WR,,,,,,,,,,,,,,,,,,,,,31.3,97.7,141.6,44.5,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThomJe00,Jeff Thomason,TE,,,,,,,,,,,,,,,,,,,,,29.8,5.8,39.6,33,13.4,20,6,4.7,,1.8,2.4,,,,,,,,,,,,,,,,,,,,,,
WalsCh00,Chris Walsh,WR,,,,,,,,,,,,,,,,,,,,,30.2,11.2,28.1,9.4,5.6,22.9,13.9,10.1,,,,,,,,,,,,,,,,,,,,,,,,,
WestMi00,Michael Westbrook,WR,,,,,,,,,,,,,,,,,,,,,25.5,119.7,14.8,209.1,132.7,89.8,73.7,92.6,,,,,,,,,,,,,,,,,,,,,,,,,
ByrdIs00,Isaac Byrd,WR,,,,,,,,,,,,,,,,,,,,,27.4,73.5,47.1,43.1,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AlexDe00,Derrick Alexander,WR,,,,,,,,,,,,,,,,,,,,,26.4,80.1,242.6,136.4,150.2,185.4,196.9,36,124.6,,,,,,,,,,,,,,,,,,,,,,,,
GreeMi00,Mike Green,RB,,,,,,,,,,,,,,,,,,,,,22.3,27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RambKe00,Ken-Yon Rambo,WR,,,,,,,,,,,,,,,,,,,,,26.1,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WarrLa00,Lamont Warren,RB,,,,,,,,,,,,,,,,,,,,,20.4,96.7,,58.7,28,49.2,53.4,43.6,14.2,,,,,,,,,,,,,,,,,,,,,,,,
BurrHe00,Henry Burris,QB,,,,,,,,,,,,,,,,,,,,,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DaviTy00,Tyrone Davis,TE,,,,,,,,,,,,,,,,,,,,,21.2,2.9,37.2,42.4,76,15.8,1.1,1.4,,,,,,,,,,,,,,,,,,,,,,,,,
WhalJa00,James Whalen,TE,,,,,,,,,,,,,,,,,,,,,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GreeJa00,Jacquez Green,WR,,,,,,,,,,,,,,,,,,,,,16.8,64.2,110.1,123.9,49.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MealRo00,Rondell Mealey,RB,,,,,,,,,,,,,,,,,,,,,17.6,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MontSc00,Scottie Montgomery,WR,,,,,,,,,,,,,,,,,,,,,15.8,15.9,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SloaDa00,David Sloan,TE,,,,,,,,,,,,,,,,,,,,,18.7,101.4,65.9,106.6,26.1,40.9,8.6,32.9,,,,,,,,,,,,,,,,,,,,,,,,,
FarmDa00,Danny Farmer,WR,,,,,,,,,,,,,,,,,,,,,16,36.3,34.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BlacAv00,Avion Black,WR,,,,,,,,,,,,,,,,,,,,,14.2,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CartCr00,Cris Carter,WR,,,,,,,,,,,,,,,,,,,,,14.6,156,227.4,247.1,212,233.4,222.3,300.1,232.6,204.1,131.1,161.2,73.4,149.6,137.7,22.9,,,,,,,,,,,,,,,,,
JoneJo00,John Jones,TE,,,,,,,,,,,,,,,,,,,,,13.7,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThomRo02,Robert Thomas,RB,,,,,,,,,,,,,,,,,,,,,17.1,14.4,38.3,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MartCe00,Cecil Martin,RB,,,,,,,,,,,,,,,,,,,,,17.7,39.1,43.1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WillJa01,James Williams,WR,,,,,,,,,,,,,,,,,,,,,14.4,33.2,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JoneDa02,Daryl Jones,WR,,,,,,,,,,,,,,,,,,,,,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JordRa00,Randy Jordan,RB,,,,,,,,,,,,,,,,,,,,,10.3,16.7,88.7,25.4,21.6,0.2,-2,23.6,,7.5,,,,,,,,,,,,,,,,,,,,,,,
FasaRa00,Randy Fasani,QB,,,,,,,,,,,,,,,,,,,,,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RobeMi00,Mike Roberg,TE,,,,,,,,,,,,,,,,,,,,,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CoopRa00,Rafael Cooper,RB,,,,,,,,,,,,,,,,,,,,,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JackAr00,Arnold Jackson,WR,,,,,,,,,,,,,,,,,,,,,8.7,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RogeCh00,Charlie Rogers,,,,,,,,,,,,,,,,,,,,,,6,-0.8,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SwifJu00,Justin Swift,TE,,,,,,,,,,,,,,,,,,,,,11.3,18.1,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BaxtFr00,Fred Baxter,TE,,,,,,,,,,,,,,,,,,,,,7.6,37.8,16.2,22.6,6.5,59.1,14.9,37.2,8.6,12.3,,,,,,,,,,,,,,,,,,,,,,,
BennSe00,Sean Bennett,RB,,,,,,,,,,,,,,,,,,,,,6.2,,,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HuntJa00,Javin Hunter,WR,,,,,,,,,,,,,,,,,,,,,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JohnCh00,Charles Johnson,WR,,,,,,,,,,,,,,,,,,,,,5.4,24.1,136,64.4,160.4,91.8,150.8,61.2,90.6,,,,,,,,,,,,,,,,,,,,,,,,
SoliJa00,Jake Soliday,WR,,,,,,,,,,,,,,,,,,,,,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BailKa00,Karsten Bailey,WR,,,,,,,,,,,,,,,,,,,,,4.1,,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CrosPh00,Phillip Crosby,RB,,,,,,,,,,,,,,,,,,,,,5.3,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JameCe00,Cedric James,WR,,,,,,,,,,,,,,,,,,,,,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SautCo00,Cory Sauter,QB,,,,,,,,,,,,,,,,,,,,,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BakeRo00,Robert Baker,WR,,,,,,,,,,,,,,,,,,,,,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JervTr00,Travis Jervey,RB,,,,,,,,,,,,,,,,,,,,,1.7,0.6,,11.6,46.3,,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,
KeatCu00,Curtis Keaton,RB,,,,,,,,,,,,,,,,,,,,,1.9,6.2,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LuckMi00,Mike Lucky,TE,,,,,,,,,,,,,,,,,,,,,2.7,22.1,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MontJo00,Joe Montgomery,RB,,,,,,,,,,,,,,,,,,,,,2,,6.4,50.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MurpYo00,Yo Murphy,WR,,,,,,,,,,,,,,,,,,,,,4.8,,,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GrahJa00,Jay Graham,RB,,,,,,,,,,,,,,,,,,,,,1.9,5.4,,,17.5,51,,,,,,,,,,,,,,,,,,,,,,,,,,,
HaddDr00,Drew Haddad,WR,,,,,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HarrAt00,Atnaf Harris,WR,,,,,,,,,,,,,,,,,,,,,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KnigMa00,Marcus Knight,WR,,,,,,,,,,,,,,,,,,,,,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MetcEr00,Eric Metcalf,WR,,,,,,,,,,,,,,,,,,,,,0.7,3.9,,16.8,45.9,99.1,119.7,238.2,132,172.5,151,53.6,114.5,190.3,,,,,,,,,,,,,,,,,,,
SmitAk00,Akili Smith,QB,,,,,,,,,,,,,,,,,,,,,1.2,3.5,57.3,46.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SmitDe00,Detron Smith,RB,,,,,,,,,,,,,,,,,,,,,1.9,,6.6,5,3.9,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
StepLe00,Leonard Stephens,TE,,,,,,,,,,,,,,,,,,,,,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StepTr01,Travis Stephens,RB,,,,,,,,,,,,,,,,,,,,,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WashPa00,Patrick Washington,RB,,,,,,,,,,,,,,,,,,,,,1,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WoodTo02,Tory Woodbury,QB,,,,,,,,,,,,,,,,,,,,,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CoviSc00,Scott Covington,QB,,,,,,,,,,,,,,,,,,,,,0.3,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DensAu00,Autry Denson,RB,,,,,,,,,,,,,,,,,,,,,0.2,-1.6,28.3,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HuntRi00,Richard Huntley,RB,,,,,,,,,,,,,,,,,,,,,0.4,101.1,53.6,139.5,27.5,,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,
MinnMa00,Snoop Minnis,WR,,,,,,,,,,,,,,,,,,,,,0.9,73.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GibsDa00,Damon Gibson,,,,,,,,,,,,,,,,,,,,,,-2,0.2,,,60.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JohnAl23,Albert Johnson,,,,,,,,,,,,,,,,,,,,,,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VanoTa00,Tamarick Vanover,,,,,,,,,,,,,,,,,,,,,,-2,,,12,0.1,27.7,45.2,59.7,,,,,,,,,,,,,,,,,,,,,,,,,
DaviNi00,Nick Davis,WR,,,,,,,,,,,,,,,,,,,,,-2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SmitMa00,Maurice Smith,RB,,,,,,,,,,,,,,,,,,,,,,142.5,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GrbaEl00,Elvis Grbac,QB,,,,,,,,,,,,,,,,,,,,,,143.1,261.8,188.6,42.4,136.5,75.5,98.1,13.8,,,,,,,,,,,,,,,,,,,,,,,,
GrahJe00,Jeff Graham,WR,,,,,,,,,,,,,,,,,,,,,,135.1,140.2,137.3,95.5,87.2,139.8,191.1,160.4,76.9,101.6,3.1,,,,,,,,,,,,,,,,,,,,,
IsmaRa00,Rocket Ismail,WR,,,,,,,,,,,,,,,,,,,,,,125,60.8,200.7,187.1,75.1,41.4,84,101.4,53.8,,,,,,,,,,,,,,,,,,,,,,,
AlleTe00,Terry Allen,RB,,,,,,,,,,,,,,,,,,,,,,97.1,33.1,155.1,97.3,127.6,292.7,229.6,174.4,,273.4,78.2,,,,,,,,,,,,,,,,,,,,,
BrooJa01,Jason Brookins,RB,,,,,,,,,,,,,,,,,,,,,,90.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DaviTe00,Terrell Davis,RB,,,,,,,,,,,,,,,,,,,,,,83,41.6,35.2,369,320.7,286.8,216.9,,,,,,,,,,,,,,,,,,,,,,,,,
MartTo00,Tony Martin,WR,,,,,,,,,,,,,,,,,,,,,,91.3,52.3,166.6,187.1,157.9,243.6,197.4,150.6,62.3,81.6,66.9,62.1,,,,,,,,,,,,,,,,,,,,
JoseEl00,Elvis Joseph,RB,,,,,,,,,,,,,,,,,,,,,,72.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WattRi00,Ricky Watters,RB,,,,,,,,,,,,,,,,,,,,,,54,267,213.7,243.2,217,279,267.7,252.6,204.1,227.3,,,,,,,,,,,,,,,,,,,,,,
CunnRa00,Randall Cunningham,QB,,,,,,,,,,,,,,,,,,,,,,42.9,64.9,74.8,287.6,50.7,,34,208,58,236.9,0.8,347.8,259.1,302.7,236.1,150.6,27.4,,,,,,,,,,,,,,,
HickSk00,Skip Hicks,RB,,,,,,,,,,,,,,,,,,,,,,44.8,20.6,54.9,95.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AndeJa00,Jamal Anderson,RB,,,,,,,,,,,,,,,,,,,,,,41.6,191.6,10.3,324,202.2,205.3,28.3,-0.1,,,,,,,,,,,,,,,,,,,,,,,,
BiakTi00,Tim Biakabutuka,RB,,,,,,,,,,,,,,,,,,,,,,45.1,131.8,136.2,80.5,39.9,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,
ParkLa00,Larry Parker,WR,,,,,,,,,,,,,,,,,,,,,,40,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ConnAl00,Albert Connell,WR,,,,,,,,,,,,,,,,,,,,,,37.7,113.7,185,71.1,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
MitcTy00,Tywan Mitchell,WR,,,,,,,,,,,,,,,,,,,,,,44.1,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThomCh00,Chris Thomas,WR,,,,,,,,,,,,,,,,,,,,,,40.2,,1.1,24.3,14.8,,10.3,,,,,,,,,,,,,,,,,,,,,,,,,
DetmTy00,Ty Detmer,QB,,,,,,,,,,,,,,,,,,,,,,28.8,,43.7,27.2,87.3,154.3,7.5,,0.8,,,,,,,,,,,,,,,,,,,,,,,
WilsRo01,Robert Wilson,WR,,,,,,,,,,,,,,,,,,,,,,38.2,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HarrJa00,Jackie Harris,TE,,,,,,,,,,,,,,,,,,,,,,33.6,82.1,50.7,74.7,35.2,55.9,108.1,66.7,105.4,98,55.5,21.7,,,,,,,,,,,,,,,,,,,,
EmanBe00,Bert Emanuel,WR,,,,,,,,,,,,,,,,,,,,,,35.1,20.5,40.8,97.2,183.6,165.6,166.9,110.3,,,,,,,,,,,,,,,,,,,,,,,,
ChiaDa00,Darrin Chiaverini,WR,,,,,,,,,,,,,,,,,,,,,,28,14.8,94.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DawkSe00,Sean Dawkins,WR,,,,,,,,,,,,,,,,,,,,,,33.4,134.6,168.2,110.8,126.4,106.1,122.4,127.7,62,,,,,,,,,,,,,,,,,,,,,,,
InslTr00,Trevor Insley,WR,,,,,,,,,,,,,,,,,,,,,,29.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MorrHa00,Harold Morrow,RB,,,,,,,,,,,,,,,,,,,,,,27.4,0.7,0.1,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DougDa00,Dameane Douglas,WR,,,,,,,,,,,,,,,,,,,,,,22.2,1.4,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GermRe00,Reggie Germany,WR,,,,,,,,,,,,,,,,,,,,,,26.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HardTe00,Terry Hardy,TE,,,,,,,,,,,,,,,,,,,,,,25.4,33.5,37.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HowaDe00,Desmond Howard,WR,,,,,,,,,,,,,,,,,,,,,,24.8,6.4,6,10.6,1,34,47.4,125.1,41.8,9.9,,,,,,,,,,,,,,,,,,,,,,
AnthRe00,Reidel Anthony,WR,,,,,,,,,,,,,,,,,,,,,,24.9,54.7,50.8,144.6,94.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
GayxBe00,Ben Gay,RB,,,,,,,,,,,,,,,,,,,,,,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JoneDa00,Damon Jones,TE,,,,,,,,,,,,,,,,,,,,,,22,1.7,55.6,37,23.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
BennDo00,Donnell Bennett,RB,,,,,,,,,,,,,,,,,,,,,,24.6,11.1,117.8,99.8,46.9,22.7,2.8,38.6,,,,,,,,,,,,,,,,,,,,,,,,
BrigJe00,Jeremy Brigham,TE,,,,,,,,,,,,,,,,,,,,,,20.5,29.2,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThomRo00,Rodney Thomas,RB,,,,,,,,,,,,,,,,,,,,,,16.2,29,34.1,30.5,67.1,40.4,164.6,,,,,,,,,,,,,,,,,,,,,,,,,
PrenTr00,Travis Prentice,RB,,,,,,,,,,,,,,,,,,,,,,14.8,134.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BattMa00,Marco Battaglia,TE,,,,,,,,,,,,,,,,,,,,,,19.7,17,22.3,15.7,24.9,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,
GrahKe00,Kent Graham,QB,,,,,,,,,,,,,,,,,,,,,,12.5,35.8,105.5,92.7,72.6,103.7,,18.9,2.9,17.4,,,,,,,,,,,,,,,,,,,,,,
JeffPa00,Patrick Jeffers,WR,,,,,,,,,,,,,,,,,,,,,,19.7,,213.3,54,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
LeafRy00,Ryan Leaf,QB,,,,,,,,,,,,,,,,,,,,,,13.1,76.7,,29.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
McDaJe00,Jeremy McDaniel,WR,,,,,,,,,,,,,,,,,,,,,,18.4,103.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MurpFr00,Frank Murphy,WR,,,,,,,,,,,,,,,,,,,,,,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OgdeJe00,Jeff Ogden,WR,,,,,,,,,,,,,,,,,,,,,,16.3,9.4,20.4,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WynnSp00,Spergon Wynn,QB,,,,,,,,,,,,,,,,,,,,,,10.8,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BrowNa00,Na Brown,WR,,,,,,,,,,,,,,,,,,,,,,13,18.5,33.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JenkRo00,Ronney Jenkins,RB,,,,,,,,,,,,,,,,,,,,,,9.9,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
McGaWa00,Wane McGarity,WR,,,,,,,,,,,,,,,,,,,,,,13.8,60.4,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MoreFr00,Frank Moreau,RB,,,,,,,,,,,,,,,,,,,,,,8.7,39.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WashDa00,Damon Washington,RB,,,,,,,,,,,,,,,,,,,,,,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
McDoKe01,Kevin McDougal,RB,,,,,,,,,,,,,,,,,,,,,,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MoorHe00,Herman Moore,WR,,,,,,,,,,,,,,,,,,,,,,9.6,81.4,39.7,169.3,231.3,238.6,310.1,215.3,158,146.1,19,,,,,,,,,,,,,,,,,,,,,
CartTo00,Tony Carter,RB,,,,,,,,,,,,,,,,,,,,,,12.2,32.8,23.4,25.9,32.8,48.1,62.3,2.9,,,,,,,,,,,,,,,,,,,,,,,,
CrawCa00,Casey Crawford,TE,,,,,,,,,,,,,,,,,,,,,,7.5,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DearJa00,James Dearth,TE,,,,,,,,,,,,,,,,,,,,,,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GermJa00,Jammi German,WR,,,,,,,,,,,,,,,,,,,,,,10,1.5,45.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HarrDe00,Derrick Harris,RB,,,,,,,,,,,,,,,,,,,,,,7.2,,,27.5,,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,
JordAn00,Andrew Jordan,TE,,,,,,,,,,,,,,,,,,,,,,8.6,10.3,12.5,1.9,0.5,24.3,42,51.1,,,,,,,,,,,,,,,,,,,,,,,,
SandCh00,Chris Sanders,WR,,,,,,,,,,,,,,,,,,,,,,9.9,70.1,49.6,13.2,80.5,136.2,151.9,,,,,,,,,,,,,,,,,,,,,,,,,
WynnMi00,Milton Wynn,WR,,,,,,,,,,,,,,,,,,,,,,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ColeKa00,KaRon Coleman,RB,,,,,,,,,,,,,,,,,,,,,,9.2,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JackSh00,Sheldon Jackson,TE,,,,,,,,,,,,,,,,,,,,,,6.6,12.1,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RackDe00,Derek Rackley,TE,,,,,,,,,,,,,,,,,,,,,,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WitmJo00,Jon Witman,RB,,,,,,,,,,,,,,,,,,,,,,8.6,6.3,18.4,14.1,1.9,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,
ColeFr00,Fred Coleman,WR,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HuggJo00,Johnny Huggins,TE,,,,,,,,,,,,,,,,,,,,,,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JohnJ.00,J.J. Johnson,RB,,,,,,,,,,,,,,,,,,,,,,6.3,33.9,95.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LytlMa00,Matt Lytle,QB,,,,,,,,,,,,,,,,,,,,,,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NatkBr00,Brian Natkin,TE,,,,,,,,,,,,,,,,,,,,,,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PoolKe00,Keith Poole,WR,,,,,,,,,,,,,,,,,,,,,,6.3,45.8,138,74.9,23.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
RutlRo00,Rod Rutledge,TE,,,,,,,,,,,,,,,,,,,,,,6,23.8,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BattPa00,Pat Batteaux,WR,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CraiDa00,Dameyune Craig,QB,,,,,,,,,,,,,,,,,,,,,,3.4,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DaviTh00,Thabiti Davis,WR,,,,,,,,,,,,,,,,,,,,,,4.9,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DomiMa00,Matt Dominguez,TE,,,,,,,,,,,,,,,,,,,,,,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ScotGa00,Gari Scott,WR,,,,,,,,,,,,,,,,,,,,,,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SmalTo00,Torrance Small,WR,,,,,,,,,,,,,,,,,,,,,,4.9,95,114,132.8,70.8,101.9,108.6,128.4,30.4,57.3,,,,,,,,,,,,,,,,,,,,,,
BrouLu00,Luther Broughton,TE,,,,,,,,,,,,,,,,,,,,,,3.2,16.4,66.5,21.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ColeCh01,Chris Coleman,WR,,,,,,,,,,,,,,,,,,,,,,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JackCu00,Curtis Jackson,WR,,,,,,,,,,,,,,,,,,,,,,2.6,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JettJa00,James Jett,WR,,,,,,,,,,,,,,,,,,,,,,2.9,57.6,88.7,147,171.4,105.6,28.4,32.8,110.6,,,,,,,,,,,,,,,,,,,,,,,
McMuKi00,Kirk McMullen,TE,,,,,,,,,,,,,,,,,,,,,,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MoreJa00,Jake Moreland,RB,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RypiMa00,Mark Rypien,QB,,,,,,,,,,,,,,,,,,,,,,2.3,,,,6.9,7,78.9,36.2,68,162.3,230.2,123.2,210.3,118.3,,,,,,,,,,,,,,,,,,
SimmTo00,Tony Simmons,WR,,,,,,,,,,,,,,,,,,,,,,2.7,36.1,49.1,76.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SuthVi00,Vinny Sutherland,WR,,,,,,,,,,,,,,,,,,,,,,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BlacWi00,Will Blackwell,WR,,,,,,,,,,,,,,,,,,,,,,1.3,9.3,28.6,53.7,32.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
CrosHo00,Howard Cross,TE,,,,,,,,,,,,,,,,,,,,,,1,5,10,13.5,35.5,34.8,28.7,75.9,67.7,59.2,49.3,14.6,18.7,,,,,,,,,,,,,,,,,,,
JoneRe00,Reggie Jones,WR,,,,,,,,,,,,,,,,,,,,,,3.4,36.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
McKiDe00,Dennis McKinley,RB,,,,,,,,,,,,,,,,,,,,,,1.6,2.3,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OlivBr00,Brock Olivo,RB,,,,,,,,,,,,,,,,,,,,,,0.6,6.5,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ReadJa00,Jamie Reader,RB,,,,,,,,,,,,,,,,,,,,,,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StacDa00,Dave Stachelski,TE,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WaerJo00,John Waerig,TE,,,,,,,,,,,,,,,,,,,,,,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
